tconst,ordering,nconst,category,job,characters,primaryName,birthYear,deathYear,primaryProfession,knownForTitles
tt0582978,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582979,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582980,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582981,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582982,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582983,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582984,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582985,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582986,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582987,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582988,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582989,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582990,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582991,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582992,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582993,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582994,1,nm0000226,actor,\N,"[""Will Smith"",""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582995,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582996,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582997,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582998,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0582999,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583000,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583001,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583002,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583003,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583004,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583005,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583006,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583007,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583008,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583009,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583010,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583011,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583012,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583013,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583014,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583015,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583016,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583017,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583018,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583019,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583020,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583021,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583022,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583023,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583024,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583025,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583026,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583027,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583028,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583029,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583030,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583031,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583032,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583033,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583034,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583035,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583036,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583037,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583038,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583039,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583040,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583041,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583042,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583043,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583044,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583045,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583046,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583047,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583048,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583049,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583050,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583051,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583052,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583053,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583054,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583055,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583056,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583057,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583058,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583059,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583060,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583061,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583062,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583063,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583064,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583065,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583066,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583067,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583068,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583069,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583070,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583071,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583072,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583073,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583074,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583075,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583076,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583077,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583078,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0583079,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0584291,5,nm0000138,self,\N,"[""Himself - Celebrity Contestant""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0585231,1,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0585237,4,nm0000226,self,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0585400,2,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0587680,1,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0589507,2,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0590193,3,nm0000226,self,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0590559,2,nm0000226,self,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0594820,3,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0594821,4,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0594821,9,nm0000158,actor,\N,"[""HImself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0594824,7,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0594843,2,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0594877,3,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0594886,3,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0594930,3,nm0000226,self,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0594945,2,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0594949,2,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0594950,2,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0594964,4,nm0000158,self,\N,"[""Himself"",""Joe Fox""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0596474,10,nm0000226,self,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0596482,2,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0600819,2,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0602023,8,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0611298,2,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0611332,2,nm0000136,self,\N,"[""Himself - Guest""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0611337,2,nm0000226,self,\N,"[""Himself - Guest""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0612872,2,nm0000226,archive_footage,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0612963,4,nm0000226,self,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0618983,1,nm0000821,self,\N,"[""Himself""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0618983,2,nm0451148,actor,\N,\N,Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0618985,1,nm0000821,self,\N,"[""Himself""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0618985,2,nm0451321,actor,\N,\N,Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0621272,3,nm0451321,self,\N,"[""Himself - Guest""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0621276,4,nm0000821,archive_footage,\N,"[""Himself""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0621279,4,nm0000821,self,\N,"[""Himself""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0621280,3,nm0451321,self,\N,"[""Himself - Guest""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0624317,4,nm0000136,actor,\N,"[""Lionel Viland""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0625022,1,nm0000138,self,\N,"[""Himself - Guest""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0627183,3,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0627546,2,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0627855,3,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0627879,3,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0627926,3,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0628037,3,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
